time,x,y,z
123.9,-1091096.9696849,2756731.63539825,1683244.55189676
123.95,-1091166.15827811,2756697.18968106,1683256.56572447
124,-1091235.30035949,2756662.77523781,1683268.56136383
124.05,-1091304.39570752,2756628.39221164,1683280.53859845
124.1,-1091373.44461681,2756594.04034692,1683292.4978674
124.15,-1091442.44678793,2756559.71967948,1683304.43891799
124.2,-1091511.40247623,2756525.43025552,1683316.36191515
124.25,-1091580.31168796,2756491.17182389,1683328.26703689
124.3,-1091649.17451694,2756456.94441343,1683340.15410974
124.35,-1091717.99085813,2756422.74785216,1683352.02358339
124.4,-1091786.76072241,2756388.58207334,1683363.8752732
124.45,-1091855.4839907,2756354.44729549,1683375.70932878
124.5,-1091924.16109244,2756320.34304734,1683387.52603073
124.55,-1091992.79157682,2756286.26966225,1683399.32508823
124.6,-1092061.37570666,2756252.2267688,1683411.10708992
124.65,-1092129.91350707,2756218.2142812,1683422.87186437
124.7,-1092198.40469746,2756184.23253664,1683434.61948179
124.75,-1092266.8497027,2756150.28111247,1683446.35027471
124.8,-1092335.24838282,2756116.36015572,1683458.06403386
124.85,-1092403.60081032,2756082.46943395,1683469.76130929
124.9,-1092471.90685523,2756048.60897118,1683481.44188208
124.95,-1092540.16670004,2756014.77887263,1683493.10592413
125,-1092608.38054304,2755980.97893319,1683504.75368165
125.05,-1092676.5484585,2755947.20915474,1683516.38501243
125.1,-1092744.6702593,2755913.46952811,1683528.00034337
125.15,-1092812.74647859,2755879.75973321,1683539.59966251
125.2,-1092880.77665091,2755846.08027549,1683551.18296246
125.25,-1092948.7615575,2755812.43061174,1683562.75061664
125.3,-1093016.70060926,2755778.81119674,1683574.30236501
125.35,-1093084.5943429,2755745.22180866,1683585.83856449
125.4,-1093152.44278688,2755711.66233786,1683597.35926445
125.45,-1093220.24599006,2755678.13302328,1683608.86447255
125.5,-1093288.00441422,2755644.6335432,1683620.35447339
125.55,-1093355.71767197,2755611.16413656,1683631.82921317
125.6,-1093423.38631316,2755577.7245381,1683643.28892124
125.65,-1093491.01025937,2755544.31472863,1683654.73370423
125.7,-1093558.58979105,2755510.93476037,1683666.16363119
125.75,-1093626.12481599,2755477.58461312,1683677.57881586
125.8,-1093693.61546437,2755444.2642421,1683688.9793852
125.85,-1093761.0618304,2755410.97356685,1683700.36546389
125.9,-1093828.46434656,2755377.71226291,1683711.73724048
125.95,-1093895.82271433,2755344.48069844,1683723.09473854
126,-1093963.13717916,2755311.27864801,1683734.43815277
126.05,-1094030.40749743,2755278.10621892,1683745.76752996
126.1,-1094097.63404581,2755244.9629667,1683757.08325135
126.15,-1094164.81698599,2755211.84875922,1683768.38529149
126.2,-1094231.95603061,2755178.76390779,1683779.67374871
126.25,-1094299.05119812,2755145.70835267,1683790.94882088
126.3,-1094366.10255086,2755112.68204345,1683802.21057689
126.35,-1094433.11015925,2755079.684621,1683813.45941049
126.4,-1094500.0740895,2755046.71597126,1683824.69534405
126.45,-1094566.99409684,2755013.77629162,1683835.91855164
126.5,-1094633.87041102,2754980.86527,1683847.1292625
126.55,-1094700.70292927,2754947.98311632,1683858.32753161
126.6,-1094767.49130777,2754915.12980574,1683869.51366592
126.65,-1094834.2360896,2754882.30489137,1683880.68778975
126.7,-1094900.93673441,2754849.50870463,1683891.85008187
126.75,-1094967.59371439,2754816.74074574,1683903.00085965
126.8,-1095034.20658069,2754784.00135503,1683914.14014111
126.85,-1095100.77548436,2754751.29033576,1683925.26825878
126.9,-1095167.30036409,2754718.60755213,1683936.38528451
126.95,-1095233.7813582,2754685.95299841,1683947.49158167
127,-1095300.218786,2754653.32624558,1683958.58732757
127.05,-1095366.61189469,2754620.72785015,1683969.67255506
127.1,-1095432.96119641,2754588.1574537,1683980.74769525
127.15,-1095499.26663374,2754555.61493804,1683991.81278467
127.2,-1095565.52839731,2754523.10025854,1684002.8681538
127.25,-1095631.74642356,2754490.61322502,1684013.91391763
127.3,-1095697.92087745,2754458.1539618,1684024.95029485
127.35,-1095764.05143739,2754425.72231506,1684035.97762158
127.4,-1095830.13863259,2754393.31798705,1684046.99591781
127.45,-1095896.18238179,2754360.94133838,1684058.00535646
127.5,-1095962.18290579,2754328.59203522,1684069.00629125
127.55,-1096028.13990125,2754296.27038477,1684079.99875159
127.6,-1096094.05370232,2754263.97586861,1684090.98316657
127.65,-1096159.92443304,2754231.70836727,1684101.95954075
127.7,-1096225.75202377,2754199.46804797,1684112.92808399
127.75,-1096291.53690771,2754167.25447882,1684123.88908988
127.8,-1096357.27872239,2754135.06807947,1684134.84256685
127.85,-1096422.97741855,2754102.90839407,1684145.78891729
127.9,-1096488.63329732,2754070.77533847,1684156.72809578
127.95,-1096554.24653298,2754038.66890053,1684167.66042563
128,-1096619.81702853,2754006.58880255,1684178.58606715
128.05,-1096685.34495429,2753974.53519878,1684189.50509804
128.1,-1096750.82973486,2753942.50785676,1684200.41788882
128.15,-1096816.27196683,2753910.50652085,1684211.32442576
128.2,-1096881.67139224,2753878.53127391,1684222.22497049
128.25,-1096947.02825238,2753846.58156631,1684233.11976088
128.3,-1097012.34219818,2753814.65783212,1684244.00876158
128.35,-1097077.61322188,2753782.75949313,1684254.89246495
128.4,-1097142.84151269,2753750.88645274,1684265.77079228
128.45,-1097208.02669406,2753719.03879035,1684276.64399846
128.5,-1097273.16913488,2753687.21587862,1684287.51233723
128.55,-1097338.2683276,2753655.41812969,1684298.37582596
128.6,-1097403.32440833,2753623.64481591,1684309.2348951
128.65,-1097468.33703784,2753591.89612306,1684320.08945528
128.7,-1097533.30660907,2753560.17196662,1684330.93985366
128.75,-1097598.232407,2753528.47232923,1684341.78616084
128.8,-1097663.11486746,2753496.79693021,1684352.628675
128.85,-1097727.95357494,2753465.14564374,1684363.46754545
128.9,-1097792.74848991,2753433.51834241,1684374.3030179
128.95,-1097857.49975937,2753401.9149189,1684385.13526637
129,-1097922.2078075,2753370.33438698,1684395.96454376
129.05,-1097986.87220381,2753338.77729881,1684406.79089832
129.1,-1098051.49330453,2753307.24336358,1684417.61460443
129.15,-1098116.07049643,2753275.7320742,1684428.4359116
129.2,-1098180.60427093,2753244.24369958,1684439.25493567
129.25,-1098245.09419082,2753212.77777773,1684450.07180313
129.3,-1098309.54025699,2753181.334127,1684460.88678225
129.35,-1098373.94293035,2753149.91271369,1684471.7000101
129.4,-1098438.30147942,2753118.51328157,1684482.51163648
129.45,-1098502.61657422,2753087.1358629,1684493.3219823
129.5,-1098566.88783176,2753055.77986512,1684504.13101963
129.55,-1098631.11542609,2753024.44522493,1684514.93903586
129.6,-1098695.29960252,2752993.13203991,1684525.74618547
129.65,-1098759.43993748,2752961.83984852,1684536.55255431
129.7,-1098823.53675939,2752930.56889222,1684547.35850442
129.75,-1098887.59004357,2752899.31841563,1684558.16391538
129.8,-1098951.5997628,2752868.08841434,1684568.96906396
129.85,-1099015.56622035,2752836.87901281,1684579.77404655
129.9,-1099079.4889816,2752805.68976285,1684590.57893606
129.95,-1099143.36849847,2752774.52082756,1684601.38408768
130,-1099207.20464245,2752743.3715054,1684612.18931176
130.05,-1099270.99732291,2752712.24186525,1684622.99487163
130.1,-1099334.74681823,2752681.13199572,1684633.80082857
130.15,-1099398.45281511,2752650.04130913,1684644.60714085
130.2,-1099462.11566913,2752618.97011939,1684655.41422424
130.25,-1099525.73506925,2752587.91781294,1684666.22178114
130.3,-1099589.31103905,2752556.88428271,1684677.03003773
130.35,-1099652.84385846,2752525.86970307,1684687.83904412
130.4,-1099716.33334918,2752494.87342866,1684698.64869247
130.45,-1099779.77936941,2752463.89590162,1684709.45932415
130.5,-1099843.18203546,2752432.93632223,1684720.27064705
130.55,-1099906.54098391,2752401.99483047,1684731.08282815
130.6,-1099969.85682585,2752371.07147933,1684741.89596395
130.65,-1100033.1290498,2752340.1656633,1684752.70984956
130.7,-1100096.3578333,2752309.27766873,1684763.52482529
130.75,-1100159.54291491,2752278.40694969,1684774.34052048
130.8,-1100222.6841603,2752247.55350711,1684785.15713333
130.85,-1100285.78219193,2752216.71725697,1684795.97479639
130.9,-1100348.83623448,2752185.89789455,1684806.79316313
130.95,-1100411.84687256,2752155.09546449,1684817.61267108
131,-1100474.81349947,2752124.30966826,1684828.43294386
131.05,-1100537.73639808,2752093.54021513,1684839.25416346
131.1,-1100600.61550464,2752062.78741506,1684850.07638835
131.15,-1100663.45082194,2752032.05063473,1684860.89944002
131.2,-1100726.24249938,2752001.33007968,1684871.72366497
131.25,-1100788.9903208,2751970.62526917,1684882.54863962
131.3,-1100851.69414601,2751939.93620828,1684893.37465678
131.35,-1100914.35441532,2751909.26293987,1684904.20177742
131.4,-1100976.97068554,2751878.60511779,1684915.02981934
131.45,-1101039.543446,2751847.96274621,1684925.85912378
131.5,-1101102.07252765,2751817.335458,1684936.68937091
131.55,-1101164.55773891,2751786.72322544,1684947.52080588
131.6,-1101226.99941795,2751756.12620705,1684958.35352267
131.65,-1101289.39746723,2751725.5438748,1684969.18736099
131.7,-1101351.75209922,2751694.97643738,1684980.02264401
131.75,-1101414.06320395,2751664.42351072,1684990.85899616
131.8,-1101476.33095234,2751633.88492221,1685001.69676536
131.85,-1101538.5552757,2751603.36109319,1685012.53605004
131.9,-1101600.7363114,2751572.85134361,1685023.37659286
131.95,-1101662.87432261,2751542.35591853,1685034.21883488
132,-1101724.96926597,2751511.87449693,1685045.06236411
132.05,-1101787.02097912,2751481.40699954,1685055.90742291
132.1,-1101849.02993055,2751450.95361475,1685066.75417801
132.15,-1101910.99577783,2751420.51399062,1685077.60239818
132.2,-1101972.91884576,2751390.08832108,1685088.45243598
132.25,-1102034.7994223,2751359.67611514,1685099.3038938
132.3,-1102096.6371648,2751329.27745678,1685110.1569588
132.35,-1102158.43236321,2751298.89259192,1685121.01179677
132.4,-1102220.18472523,2751268.52118397,1685131.86810625
132.45,-1102281.89473189,2751238.16337233,1685142.72626459
132.5,-1102343.56238501,2751207.81874192,1685153.5857823
132.55,-1102405.18768074,2751177.48735347,1685164.44692319
132.6,-1102466.77054571,2751147.16957557,1685175.30975327
132.65,-1102528.31096771,2751116.86492017,1685186.17396423
132.7,-1102589.80915227,2751086.57367409,1685197.03990349
132.75,-1102651.26527878,2751056.295406,1685207.90706287
132.8,-1102712.67904834,2751026.03022496,1685218.7756186
132.85,-1102774.051051,2750995.77824453,1685229.64571118
132.9,-1102835.38051387,2750965.5393357,1685240.51689889
132.95,-1102896.66798512,2750935.31361593,1685251.38966398
133,-1102957.91353865,2750905.10071923,1685262.26347397
133.05,-1103019.11691476,2750874.90071734,1685273.1384189
133.1,-1103080.27853407,2750844.71382057,1685284.01459842
133.15,-1103141.39798936,2750814.53975842,1685294.8916908
133.2,-1103202.47559427,2750784.37872223,1685305.77005271
133.25,-1103263.51116767,2750754.23046065,1685316.64922648
133.3,-1103324.50501371,2750724.09481791,1685327.52934711
133.35,-1103385.45701567,2750693.97223982,1685338.41047345
133.4,-1103446.36718487,2750663.86226616,1685349.29229232
133.45,-1103507.23564195,2750633.7651938,1685360.17521713
133.5,-1103568.06231898,2750603.68073766,1685371.05876229
133.55,-1103628.84727432,2750573.60888708,1685381.94311511
133.6,-1103689.59084963,2750543.54984496,1685392.82830282
133.65,-1103750.29277928,2750513.50336513,1685403.71411551
133.7,-1103810.95319133,2750483.46968491,1685414.60092021
133.75,-1103871.57236133,2750453.44839648,1685425.48829933
133.8,-1103932.14988022,2750423.43969085,1685436.3764175
133.85,-1103992.68656798,2750393.44362997,1685447.26545912
133.9,-1104053.1819533,2750363.45996479,1685458.15506829
133.95,-1104113.63607565,2750333.48882365,1685469.04543248
134,-1104174.04895489,2750303.5302809,1685479.93646143
134.05,-1104234.4206924,2750273.58402999,1685490.82832663
134.1,-1104294.75133253,2750243.65026335,1685501.72077588
134.15,-1104355.04119656,2750213.72888744,1685512.61397836
134.2,-1104415.29018408,2750183.81984674,1685523.50792153
134.25,-1104475.49852486,2750153.92321587,1685534.40258497
134.3,-1104535.66600576,2750124.03893287,1685545.29813396
134.35,-1104595.7930918,2750094.16690463,1685556.19440651
134.4,-1104655.87957196,2750064.30736053,1685567.09147765
134.45,-1104715.92580314,2750034.46002793,1685577.98943638
134.5,-1104775.93175643,2750004.62507447,1685588.88815145
134.55,-1104835.89741033,2749974.80242016,1685599.78782145
134.6,-1104895.82310309,2749944.99194447,1685610.6882987
134.65,-1104955.70857641,2749915.19391202,1685621.58958905
134.7,-1105015.55440976,2749885.40791756,1685632.49179413
134.75,-1105075.36023073,2749855.63422845,1685643.3946765
134.8,-1105135.1264365,2749825.87270469,1685654.29862286
134.85,-1105194.85276358,2749796.12345607,1685665.20326067
134.9,-1105254.53956149,2749766.38637885,1685676.10866142
134.95,-1105314.18683354,2749736.66150234,1685687.01484892
135,-1105373.79487969,2749706.94871955,1685697.92178277
135.05,-1105433.36332872,2749677.24829948,1685708.82946961
135.1,-1105492.89239925,2749647.56004156,1685719.73774591
135.15,-1105552.38215345,2749617.88401553,1685730.64662146
135.2,-1105611.83291386,2749588.22013628,1685741.55617122
135.25,-1105671.24445678,2749558.56840744,1685752.46616645
135.3,-1105730.61693833,2749528.9289811,1685763.37680385
135.35,-1105789.95012939,2749499.30192145,1685774.28785648
135.4,-1105849.24425447,2749469.68727641,1685785.19934264
135.45,-1105908.49958434,2749440.08479481,1685796.11128098
135.5,-1105967.71599099,2749410.49468703,1685807.02344616
135.55,-1106026.89348395,2749380.91683914,1685817.93604752
135.6,-1106086.03195567,2749351.35131437,1685828.84879053
135.65,-1106145.13174772,2749321.79812686,1685839.76180062
135.7,-1106204.19281545,2749292.25714718,1685850.67500209
135.75,-1106263.21525034,2749262.72846507,1685861.58824318
135.8,-1106322.19895328,2749233.21202625,1685872.5016867
135.85,-1106381.14404788,2749203.70778931,1685883.41515128
135.9,-1106440.05040601,2749174.21588612,1685894.32865679
135.95,-1106498.91853011,2749144.73618452,1685905.24237093
136,-1106557.74840461,2749115.26863083,1685916.15603617
136.05,-1106616.53995481,2749085.81320058,1685927.06976177
136.1,-1106675.29351393,2749056.36998999,1685937.98371766
136.15,-1106734.00852797,2749026.93898741,1685948.89765457
136.2,-1106792.68578007,2748997.52000624,1685959.81178458
136.25,-1106851.3249423,2748968.11320341,1685970.72592885
136.3,-1106909.92625003,2748938.71821607,1685981.6401676
136.35,-1106968.4896788,2748909.33550988,1685992.55457874
136.4,-1107027.01536818,2748879.96458611,1686003.4689948
136.45,-1107085.50329577,2748850.60594276,1686014.38374227
136.5,-1107143.95372538,2748821.25899462,1686025.29843519
136.55,-1107202.36658746,2748791.92388054,1686036.21325867
136.6,-1107260.74215752,2748762.6008304,1686047.12837419
136.65,-1107319.07990353,2748733.28964507,1686058.04354995
136.7,-1107377.38059127,2748703.99030181,1686068.95911851
136.75,-1107435.64385816,2748674.7028892,1686079.87483977
136.8,-1107493.8699795,2748645.42714842,1686090.79077216
136.85,-1107552.05940113,2748616.16331901,1686101.70710135
136.9,-1107610.21142874,2748586.91129977,1686112.6235268
136.95,-1107668.32671273,2748557.67127977,1686123.54044862
137,-1107726.40520875,2748528.44292185,1686134.45748901
137.05,-1107784.44705317,2748499.22622584,1686145.37481059
137.1,-1107842.4522671,2748470.02160152,1686156.29245087
137.15,-1107900.42070586,2748440.82873695,1686167.21030737
137.2,-1107958.35281586,2748411.64782337,1686178.12864109
137.25,-1108016.24846292,2748382.47871912,1686189.04702153
137.3,-1108074.10781249,2748353.32137563,1686199.96564106
137.35,-1108131.93102568,2748324.17611143,1686210.88448473
137.4,-1108189.71775797,2748295.04271539,1686221.80342057
137.45,-1108247.46848714,2748265.92144977,1686232.7226895
137.5,-1108305.18330595,2748236.81200096,1686243.64188732
137.55,-1108362.86207732,2748207.71453275,1686254.56111758
137.6,-1108420.50510079,2748178.6293058,1686265.48037459
137.65,-1108478.11195041,2748149.55615852,1686276.39951139
137.7,-1108535.68338912,2748120.49524148,1686287.31872585
137.75,-1108593.21886165,2748091.44653531,1686298.23755161
137.8,-1108650.71888375,2748062.40992398,1686309.15620111
137.85,-1108708.18336229,2748033.38587106,1686320.07453753
137.9,-1108765.61220109,2748004.37397621,1686330.99239165
137.95,-1108823.00572884,2747975.37469972,1686341.91002211
138,-1108880.36397575,2747946.38769714,1686352.82697965
138.05,-1108937.68682632,2747917.41317183,1686363.74338453
138.1,-1108994.97468854,2747888.45144271,1686374.65916116
138.15,-1109052.22746041,2747859.50210463,1686385.57409278
138.2,-1109109.44523226,2747830.56569903,1686396.48840765
138.25,-1109166.62813016,2747801.64179227,1686407.40168732
138.3,-1109223.77583501,2747772.73071597,1686418.31404247
138.35,-1109280.88911486,2747743.83261278,1686429.22546292
138.4,-1109337.96753718,2747714.94724661,1686440.13563269
138.45,-1109395.01164101,2747686.07495805,1686451.04484728
138.5,-1109452.02110528,2747657.21557218,1686461.95268011
138.55,-1109508.9961795,2747628.36907003,1686472.85930726
138.6,-1109565.93668891,2747599.53538911,1686483.76442639
138.65,-1109622.84307564,2747570.71449636,1686494.66801827
138.7,-1109679.71514928,2747541.90645899,1686505.57010567
138.75,-1109736.55334442,2747513.11125106,1686516.47061334
138.8,-1109793.35718484,2747484.32925618,1686527.36947819
138.85,-1109850.12711298,2747455.56008605,1686538.26674951
138.9,-1109906.86336941,2747426.80386103,1686549.16221628
138.95,-1109963.56574573,2747398.06082571,1686560.05608085
139,-1110020.23460144,2747369.33070409,1686570.94815555
139.05,-1110076.86990253,2747340.61388919,1686581.83857218
139.1,-1110133.47148195,2747311.9101357,1686592.72725494
139.15,-1110190.03989753,2747283.21940635,1686603.61409104
139.2,-1110246.57487274,2747254.54200997,1686614.49921031
139.25,-1110303.07691301,2747225.87755932,1686625.38257142
139.3,-1110359.54570581,2747197.22658864,1686636.26418428
139.35,-1110415.98135266,2747168.58864891,1686647.1440901
139.4,-1110472.38418075,2747139.96391291,1686658.0220999
139.45,-1110528.7539973,2747111.35255057,1686668.89836909
139.5,-1110585.09134437,2747082.7541631,1686679.77290925
139.55,-1110641.39603578,2747054.1692513,1686690.64568066
139.6,-1110697.66784935,2747025.59744304,1686701.51666892
139.65,-1110753.90715348,2746997.03891186,1686712.38580628
139.7,-1110810.11393432,2746968.4936777,1686723.25320122
139.75,-1110866.28858219,2746939.96142831,1686734.11879898
139.8,-1110922.43076419,2746911.44271735,1686744.9825591
139.85,-1110978.54067456,2746882.93700166,1686755.84457276
139.9,-1111034.61830796,2746854.44458509,1686766.70467617
139.95,-1111090.66383398,2746825.96547439,1686777.56295479
140,-1111146.67734,2746797.49938982,1686788.41934736
140.05,-1111202.65897261,2746769.04667747,1686799.27383734
140.1,-1111258.60819051,2746740.60707295,1686810.12644012
140.15,-1111314.52576115,2746712.18059544,1686820.97704361
140.2,-1111370.41112024,2746683.76754475,1686831.82570037
140.25,-1111426.26495763,2746655.3673231,1686842.67235492
140.3,-1111482.08683714,2746626.98057019,1686853.51690268
140.35,-1111537.87702006,2746598.60669834,1686864.35947476
140.4,-1111593.63535824,2746570.246008,1686875.19979821
140.45,-1111649.36181465,2746541.8986731,1686886.03802831
140.5,-1111705.05694825,2746513.56406949,1686896.87410344
140.55,-1111760.7203712,2746485.24286001,1686907.70786089
140.6,-1111816.35218139,2746456.93449156,1686918.53942429
140.65,-1111871.95231424,2746428.63928883,1686929.36856523
140.7,-1111927.52082439,2746400.35723981,1686940.19539173
140.75,-1111983.05807442,2746372.08795332,1686951.01987396
140.8,-1112038.56383647,2746343.83192317,1686961.84185641
140.85,-1112094.03804389,2746315.58869043,1686972.66141962
140.9,-1112149.48102044,2746287.35836978,1686983.47838978
140.95,-1112204.89231372,2746259.14124243,1686994.29286566
141,-1112260.27255401,2746230.93678028,1687005.10484618
141.05,-1112315.62151321,2746202.74539927,1687015.91417551
141.1,-1112370.93904729,2746174.56719766,1687026.72102953
141.15,-1112426.22528227,2746146.40226495,1687037.52533423
141.2,-1112481.48032948,2746118.25042544,1687048.32713012
141.25,-1112536.70405594,2746090.11170651,1687059.12636871
141.3,-1112591.89663537,2746061.9861088,1687069.92303419
141.35,-1112647.05830913,2746033.87343478,1687080.71714901
141.4,-1112702.18879234,2746005.77384324,1687091.50868139
141.45,-1112757.28828552,2745977.68726952,1687102.29770928
141.5,-1112812.3566974,2745949.61374342,1687113.08419255
141.55,-1112867.39427588,2745921.55314254,1687123.8681687
141.6,-1112922.4010699,2745893.50541583,1687134.64956156
141.65,-1112977.37724398,2745865.47050413,1687145.42847245
141.7,-1113032.3225215,2745837.44858009,1687156.20490047
141.75,-1113087.23712825,2745809.43955515,1687166.97884439
141.8,-1113142.12103187,2745781.4433403,1687177.7503674
141.85,-1113196.97469063,2745753.45990068,1687188.51951495
141.9,-1113251.79799496,2745725.48913225,1687199.2862083
141.95,-1113306.590896,2745697.53125642,1687210.05058243
142,-1113361.35364097,2745669.58590766,1687220.81267224
142.05,-1113416.08605172,2745641.65346836,1687231.57242891
142.1,-1113470.78853937,2745613.73359289,1687242.32992836
142.15,-1113525.46071197,2745585.82634029,1687253.08510896
142.2,-1113580.10306276,2745557.93167768,1687263.83803431
142.25,-1113634.71524641,2745530.04962072,1687274.58871816
142.3,-1113689.29754219,2745502.18003763,1687285.33723783
142.35,-1113743.84991857,2745474.32303072,1687296.083475
142.4,-1113798.37258107,2745446.47830165,1687306.82757276
142.45,-1113852.86532606,2745418.64618056,1687317.56942729
142.5,-1113907.32836124,2745390.82633646,1687328.30906678
142.55,-1113961.76146155,2745363.01903597,1687339.04658689
142.6,-1114016.16489751,2745335.22413209,1687349.78197566
142.65,-1114070.53858764,2745307.44146129,1687360.51511309
142.7,-1114124.88263622,2745279.67102369,1687371.24605903
142.75,-1114179.19677186,2745251.91297469,1687381.97473968
142.8,-1114233.48102281,2745224.16728097,1687392.70127544
142.85,-1114287.73572867,2745196.43369653,1687403.42552761
142.9,-1114341.96053132,2745168.7123646,1687414.14745673
142.95,-1114396.15589342,2745141.00312342,1687424.86712939
143,-1114450.32134968,2745113.30619726,1687435.58442574
143.05,-1114504.45721206,2745085.62136792,1687446.29949156
143.1,-1114558.56329327,2745057.94870429,1687457.01203527
143.15,-1114612.63975976,2745030.28814112,1687467.72216091
143.2,-1114666.68674316,2745002.63960928,1687478.42982746
143.25,-1114720.70415942,2744975.00313819,1687489.13492918
143.3,-1114774.69180177,2744947.37877269,1687499.83752372
143.35,-1114828.64998392,2744919.7663953,1687510.53748994
143.4,-1114882.57872449,2744892.16605947,1687521.23480619
143.45,-1114936.47806077,2744864.57764326,1687531.92943723
143.5,-1114990.34783386,2744837.00129307,1687542.62126322
143.55,-1115044.18811163,2744809.43694262,1687553.31038924
143.6,-1115097.9990884,2744781.88450853,1687563.99664437
143.65,-1115151.78055328,2744754.34413373,1687574.67999959
143.7,-1115205.5330357,2744726.81552243,1687585.36050458
143.75,-1115259.25608161,2744699.29894003,1687596.03794167
143.8,-1115312.94998498,2744671.79427619,1687606.712509
143.85,-1115366.61459696,2744644.30161177,1687617.38400204
143.9,-1115420.25021012,2744616.82083268,1687628.05250322
143.95,-1115473.85694411,2744589.35190535,1687638.71793561
144,-1115527.4346954,2744561.89486459,1687649.38030844
144.05,-1115580.98348358,2744534.44979712,1687660.03960797
144.1,-1115634.50346571,2744507.01662269,1687670.69581539
144.15,-1115687.99455985,2744479.59542199,1687681.34885503
144.2,-1115741.45726515,2744452.18597288,1687691.99882108
144.25,-1115794.89125309,2744424.78845704,1687702.64564366
144.3,-1115848.29660331,2744397.40289164,1687713.2893477
144.35,-1115901.67360376,2744370.0291729,1687723.93001868
144.4,-1115955.02201771,2744342.66746001,1687734.56753993
144.45,-1116008.34247276,2744315.31744378,1687745.20201527
144.5,-1116061.6345508,2744287.97939464,1687755.83337837
144.55,-1116114.89852833,2744260.65319084,1687766.46174106
144.6,-1116168.13433154,2744233.3387329,1687777.08694591
144.65,-1116221.34204143,2744206.03628428,1687787.70904183
144.7,-1116274.5218723,2744178.74544788,1687798.3281178
144.75,-1116327.67397681,2744151.46646809,1687808.94403208
144.8,-1116380.79809326,2744124.19924014,1687819.55697609
144.85,-1116433.89452366,2744096.94388856,1687830.16698333
144.9,-1116486.96310745,2744069.70037382,1687840.77403663
144.95,-1116540.00424125,2744042.46849864,1687851.37817945
145,-1116593.01784649,2744015.24847773,1687861.97941095
145.05,-1116646.00396171,2743988.04022836,1687872.57777609
145.1,-1116698.96251368,2743960.84377977,1687883.17322649
145.15,-1116751.89348412,2743933.65913238,1687893.76575869
145.2,-1116804.79736227,2743906.48603441,1687904.35547121
145.25,-1116857.67372732,2743879.32470442,1687914.94223915
145.3,-1116910.52289138,2743852.17500769,1687925.52615242
145.35,-1116963.34457041,2743825.03708864,1687936.10718183
145.4,-1117016.13891935,2743797.91084095,1687946.68532211
145.45,-1117068.90617428,2743770.79617893,1687957.26055602
145.5,-1117121.64636209,2743743.69302779,1687967.83287956
145.55,-1117174.35915961,2743716.60155667,1687978.40224871
145.6,-1117227.04480243,2743689.52166927,1687988.9686992
145.65,-1117279.70313622,2743662.45339626,1687999.53219323
145.7,-1117332.33439918,2743635.39661985,1688010.0926942
145.75,-1117384.93875368,2743608.35121923,1688020.65020766
145.8,-1117437.51585236,2743581.31737627,1688031.2046224
145.85,-1117490.06588412,2743554.2950218,1688041.75602559
145.9,-1117542.58860028,2743527.28423096,1688052.30434145
145.95,-1117595.08448549,2743500.28477102,1688062.84954896
146,-1117647.55317852,2743473.29673809,1688073.39151838
146.05,-1117699.99489308,2743446.32011794,1688083.93030692
146.1,-1117752.40948262,2743419.35492124,1688094.46587045
146.15,-1117804.79700714,2743392.40116382,1688104.99817808
146.2,-1117857.15750211,2743365.45876388,1688115.52714035
146.25,-1117909.4912482,2743338.52758745,1688126.05279068
146.3,-1117961.79785365,2743311.60783068,1688136.57499321
146.35,-1118014.07757655,2743284.69939201,1688147.09379949
146.4,-1118066.33022156,2743257.80235285,1688157.60911654
146.45,-1118118.55612697,2743230.91654044,1688168.12093913
146.5,-1118170.75518549,2743204.04200352,1688178.62918167
146.55,-1118222.92743625,2743177.17878592,1688189.13384076
146.6,-1118275.07306644,2743150.3267722,1688199.63490406
146.65,-1118327.19175637,2743123.48615295,1688210.13232314
146.7,-1118379.28379883,2743096.65679302,1688220.62604212
146.75,-1118431.34920579,2743069.8386726,1688231.11600253
146.8,-1118483.38821238,2743043.03170523,1688241.60224224
146.85,-1118535.40048645,2743016.23609849,1688252.08468299
146.9,-1118587.38635385,2742989.45172258,1688262.5633526
146.95,-1118639.34565025,2742962.67867133,1688273.03818839
147,-1118691.27874186,2742935.91678617,1688283.50916329
147.05,-1118743.18556666,2742909.16611808,1688293.97626057
147.1,-1118795.06616202,2742882.42667118,1688304.43951657
147.15,-1118846.92043423,2742855.6985556,1688314.89884971
147.2,-1118898.74861442,2742828.9816704,1688325.35430542
147.25,-1118950.55088887,2742802.27594443,1688335.80590419
147.3,-1119002.32717762,2742775.58145195,1688346.25352575
147.35,-1119054.07768496,2742748.89815495,1688356.69721872
147.4,-1119105.80203395,2742722.22625509,1688367.13696507
147.45,-1119157.50073486,2742695.56551677,1688377.5728191
147.5,-1119209.17368675,2742668.91599,1688388.00470219
147.55,-1119260.82121963,2742642.27756473,1688398.43265239
147.6,-1119312.44301143,2742615.65045586,1688408.85665317
147.65,-1119364.03932769,2742589.03455039,1688419.2767765
147.7,-1119415.61006321,2742562.42992833,1688429.69295274
147.75,-1119467.15549875,2742535.83642833,1688440.10520734
147.8,-1119518.6756825,2742509.25406136,1688450.51352462
147.85,-1119570.17056985,2742482.68289127,1688460.91792142
147.9,-1119621.64005015,2742456.1229489,1688471.31840046
147.95,-1119673.08443764,2742429.5741419,1688481.71501139
148,-1119724.50371663,2742403.03645136,1688492.10771359
148.05,-1119775.89784745,2742376.5099343,1688502.49645736
