Time,x,y,z
120.7,-2432139.92600271,2374455.09533954,-264552.878861479
120.75,-2432188.32006156,2374404.71751955,-264559.700731322
120.8,-2432236.66935894,2374354.38961801,-264566.530553583
120.85,-2432284.97424311,2374304.11120759,-264573.368374582
120.9,-2432333.23432435,2374253.88264864,-264580.214042757
120.95,-2432381.45002333,2374203.70345477,-264587.067536407
121,-2432429.62132742,2374153.5735222,-264593.92880961
121.05,-2432477.74824661,2374103.49277661,-264600.797806488
121.1,-2432525.83076482,2374053.46122185,-264607.674487837
121.15,-2432573.86895122,2374003.47875949,-264614.558855859
121.2,-2432621.86293232,2373953.54520648,-264621.450919697
121.25,-2432669.81270422,2373903.66045805,-264628.350604245
121.3,-2432717.71858748,2373853.82415686,-264635.257924904
121.35,-2432765.5803368,2373804.03659287,-264642.172894346
121.4,-2432813.39830511,2373754.29735659,-264649.095585242
121.45,-2432861.17229171,2373704.60662881,-264656.025963309
121.5,-2432908.90275008,2373654.96388606,-264662.964032764
121.55,-2432956.58961029,2373605.36917219,-264669.909830803
121.6,-2433004.23307394,2373555.82232007,-264676.863403702
121.65,-2433051.83300997,2373506.32341103,-264683.824723833
121.7,-2433099.38967682,2373456.87219649,-264690.793852767
121.75,-2433146.90341303,2373407.46825199,-264697.770810813
121.8,-2433194.37389798,2373358.11189605,-264704.755562931
121.85,-2433241.80161886,2373308.80262123,-264711.748198567
121.9,-2433289.18622148,2373259.54084112,-264718.748639125
121.95,-2433336.52819031,2373210.32602841,-264725.756968042
122,-2433383.82740783,2373161.15823731,-264732.773101075
122.05,-2433431.08423887,2373112.03707838,-264739.797038728
122.1,-2433478.2984804,2373062.96280488,-264746.828764118
122.15,-2433525.47012168,2373013.93537117,-264753.868248431
122.2,-2433572.59934745,2372964.95461821,-264760.915461754
122.25,-2433619.68629493,2372916.0202835,-264767.970347987
122.3,-2433666.73098916,2372867.13230828,-264775.032843449
122.35,-2433713.73352218,2372818.29060892,-264782.102922874
122.4,-2433760.6935337,2372769.495566,-264789.180466199
122.45,-2433807.61146911,2372720.7466756,-264796.265431881
122.5,-2433854.48725665,2372672.04390676,-264803.357770139
122.55,-2433901.32097264,2372623.38714356,-264810.457417784
122.6,-2433948.11257623,2372574.77640131,-264817.564295423
122.65,-2433994.86193429,2372526.21182996,-264824.678310602
122.7,-2434041.56943456,2372477.69299923,-264831.799416814
122.75,-2434088.23480688,2372429.22008201,-264838.927521069
122.8,-2434134.858425,2372380.79264629,-264846.062592094
122.85,-2434181.43991788,2372332.41105673,-264853.204537513
122.9,-2434227.97951815,2372284.07506818,-264860.353365487
122.95,-2434274.47731068,2372235.7845771,-264867.509008342
123,-2434320.93342374,2372187.53936518,-264874.671424931
123.05,-2434367.34775273,2372139.33952085,-264881.84055899
123.1,-2434413.72058083,2372091.18471358,-264889.016457107
123.15,-2434460.0516122,2372043.07525838,-264896.199025227
123.2,-2434506.34126362,2371995.01074896,-264903.388298225
123.25,-2434552.58943477,2371946.99122976,-264910.5842707
123.3,-2434598.79636221,2371899.01634087,-264917.786973239
123.35,-2434644.96208086,2371851.08612431,-264924.996353374
123.4,-2434691.08641049,2371803.20077978,-264932.212428608
123.45,-2434737.16998681,2371755.35962037,-264939.435287607
123.5,-2434783.21246833,2371707.56291955,-264946.664896389
123.55,-2434829.21426978,2371659.81022379,-264953.901268476
123.6,-2434875.17520592,2371612.10177809,-264961.144429663
123.65,-2434921.09551788,2371564.43732845,-264968.394428096
123.7,-2434966.97525737,2371516.81681785,-264975.650925984
123.75,-2435012.81474101,2371469.23965458,-264982.914103214
123.8,-2435058.61391876,2371421.70607798,-264990.183884262
123.85,-2435104.37291717,2371374.21592304,-264997.460152081
123.9,-2435150.0917327,2371326.76898498,-265004.742939992
123.95,-2435195.77041681,2371279.36546127,-265012.032374115
124,-2435241.40925441,2371232.00490888,-265019.328270144
124.05,-2435287.00801403,2371184.68746073,-265026.630759984
124.1,-2435332.56707532,2371137.41291218,-265033.939521062
124.15,-2435378.0861174,2371090.18130712,-265041.254635854
124.2,-2435423.56541169,2371042.99265411,-265048.57610553
124.25,-2435469.00500582,2370995.84676753,-265055.903688894
124.3,-2435514.40489197,2370948.74358666,-265063.237577822
124.35,-2435559.76521662,2370901.68308427,-265070.577296992
124.4,-2435605.0858435,2370854.6651818,-265077.922971379
124.45,-2435650.36681049,2370807.69015421,-265085.27451735
124.5,-2435695.60852754,2370760.7574536,-265092.631711237
124.55,-2435740.81052991,2370713.86751138,-265099.994719282
124.6,-2435785.97329009,2370667.02000472,-265107.363038438
124.65,-2435831.09671213,2370620.21480874,-265114.736781722
124.7,-2435876.18066163,2370573.45237822,-265122.115905011
124.75,-2435921.22557634,2370526.73223064,-265129.500160942
124.8,-2435966.23129464,2370480.05447068,-265136.889713691
124.85,-2436011.19807808,2370433.41903846,-265144.284062542
124.9,-2436056.12575708,2370386.82590583,-265151.683333836
124.95,-2436101.01457082,2370340.27515604,-265159.087514678
125,-2436145.86475138,2370293.76659888,-265166.49641386
125.05,-2436190.67631265,2370247.30013815,-265173.910178672
125.1,-2436235.44929931,2370200.87598117,-265181.328381518
125.15,-2436280.18409986,2370154.49357977,-265188.751139705
125.2,-2436324.88044429,2370108.15357805,-265196.178456872
125.25,-2436369.5390069,2370061.8552949,-265203.610163066
125.3,-2436414.15931784,2370015.59927041,-265211.046387626
125.35,-2436458.74193706,2369969.3851863,-265218.486995255
125.4,-2436503.28689841,2369923.21293565,-265225.931914728
125.45,-2436547.79426404,2369877.08274688,-265233.381258832
125.5,-2436592.26454016,2369830.99415674,-265240.834875927
125.55,-2436636.69738971,2369784.94757554,-265248.29273318
125.6,-2436681.09337079,2369738.94254184,-265255.754785212
125.65,-2436725.45244146,2369692.97912945,-265263.220904224
125.7,-2436769.77488385,2369647.05727645,-265270.691181502
125.75,-2436814.06066601,2369601.17704525,-265278.165477008
125.8,-2436858.30999543,2369555.33832673,-265285.643729381
125.85,-2436902.52294675,2369509.54109189,-265293.125848548
125.9,-2436946.69994838,2369463.7848656,-265300.611745236
125.95,-2436990.84082379,2369418.0701359,-265308.1014171
126,-2437034.94583508,2369372.39663731,-265315.594726789
126.05,-2437079.01483812,2369326.76457422,-265323.091571899
126.1,-2437123.04822889,2369281.17350196,-265330.591635866
126.15,-2437167.04613478,2369235.62318722,-265338.09495742
126.2,-2437211.00842592,2369190.11407096,-265345.601456465
126.25,-2437254.93518818,2369144.64616315,-265353.110959189
126.3,-2437298.82653254,2369099.21937327,-265360.623417977
126.35,-2437342.68266306,2369053.83343325,-265368.138404341
126.4,-2437386.50360167,2369008.48823748,-265375.655883614
126.45,-2437430.28926917,2368963.18412557,-265383.175688036
126.5,-2437474.03994944,2368917.92073402,-265390.697610476
126.55,-2437517.75561247,2368872.69832907,-265398.221646556
126.6,-2437561.43615903,2368827.51708817,-265405.747388055
126.65,-2437605.08201616,2368782.376395,-265413.274796489
126.7,-2437648.69287618,2368737.27685604,-265420.803622958
126.75,-2437692.26920599,2368692.21788012,-265428.333621939
126.8,-2437735.81074299,2368647.19994635,-265435.86471713
126.85,-2437779.31773195,2368602.22291055,-265443.396630815
126.9,-2437822.79015051,2368557.2866754,-265450.929223162
126.95,-2437866.22831087,2368512.39126018,-265458.462263811
127,-2437909.63244386,2368467.53622066,-265465.995579481
127.05,-2437953.00212762,2368422.72232799,-265473.529034297
127.1,-2437996.3378876,2368377.94919623,-265481.062367331
127.15,-2438039.63972314,2368333.21669872,-265488.5954758
127.2,-2438082.90792648,2368288.52482711,-265496.128163117
127.25,-2438126.14246814,2368243.87346425,-265503.660231921
127.3,-2438169.34363838,2368199.26269255,-265511.191631976
127.35,-2438212.51135158,2368154.69256384,-265518.721889271
127.4,-2438255.64593855,2368110.16263834,-265526.251102971
127.45,-2438298.74752963,2368065.67328899,-265533.779245496
127.5,-2438341.81644061,2368021.22419106,-265541.305997634
127.55,-2438384.85247204,2367976.81579078,-265548.831325459
127.6,-2438427.85605651,2367932.447544,-265556.354825211
127.65,-2438470.82725945,2367888.11930391,-265563.876500043
127.7,-2438513.76616308,2367843.83131121,-265571.396219525
127.75,-2438556.67317078,2367799.58308099,-265578.913767279
127.8,-2438599.54813571,2367755.37508976,-265586.429145425
127.85,-2438642.39108938,2367711.20709666,-265593.941825888
127.9,-2438685.20227856,2367667.07884074,-265601.451945018
127.95,-2438727.98198575,2367622.99034756,-265608.959317844
128,-2438770.73016915,2367578.94143731,-265616.463660414
128.05,-2438813.44704239,2367534.93219421,-265623.965049425
128.1,-2438856.13229333,2367490.96273817,-265631.462838283
128.15,-2438898.7863488,2367447.03257856,-265638.95720018
128.2,-2438941.409151,2367403.14196969,-265646.447845107
128.25,-2438984.00091847,2367359.29036158,-265653.934467655
128.3,-2439026.56144206,2367315.47828148,-265661.4171167
128.35,-2439069.09086094,2367271.7053302,-265668.895161187
128.4,-2439111.58925953,2367227.97132716,-265676.368709044
128.45,-2439154.0564896,2367184.2765616,-265683.837421305
128.5,-2439196.49287137,2367140.62035738,-265691.301005258
128.55,-2439238.89805959,2367097.00333422,-265698.759388112
128.6,-2439281.27227411,2367053.4248526,-265706.211991641
128.65,-2439323.61525322,2367009.88517727,-265713.658811271
128.7,-2439365.92744212,2366966.38419478,-265721.099711135
128.75,-2439408.20830637,2366922.92219662,-265728.534308895
128.8,-2439450.45833119,2366879.49878736,-265735.962447167
128.85,-2439492.67721463,2366836.11408456,-265743.38377037
128.9,-2439534.86505107,2366792.76802833,-265750.798013179
128.95,-2439577.02203059,2366749.46050223,-265758.205058798
129,-2439619.14838452,2366706.19054288,-265765.604494006
129.05,-2439661.24395536,2366662.95878961,-265772.996312672
129.1,-2439703.3090718,2366619.76494504,-265780.380336766
129.15,-2439745.34332211,2366576.60881221,-265787.755887645
129.2,-2439787.34717136,2366533.49050776,-265795.123201486
129.25,-2439829.32028923,2366490.40977544,-265802.481794607
129.3,-2439871.2627425,2366447.366558,-265809.83137969
129.35,-2439913.17500169,2366404.36063257,-265817.172039353
129.4,-2439955.05647541,2366361.39213896,-265824.503223689
129.45,-2439996.90791014,2366318.46087741,-265831.824988841
129.5,-2440038.72884255,2366275.56648161,-265839.136945393
129.55,-2440080.51954919,2366232.70889732,-265846.438916114
129.6,-2440122.28034235,2366189.88813628,-265853.730926921
129.65,-2440164.0108541,2366147.10395462,-265861.012532826
129.7,-2440205.71155149,2366104.35656612,-265868.283689803
129.75,-2440247.38219398,2366061.645267,-265875.544175855
129.8,-2440289.0229481,2366018.97009042,-265882.793756373
129.85,-2440330.63408558,2365976.33109748,-265890.032540375
129.9,-2440372.21525126,2365933.72803112,-265897.260093677
129.95,-2440413.76700631,2365891.16096613,-265904.476400958
130,-2440455.28899222,2365848.62928211,-265911.681271007
130.05,-2440496.7812823,2365806.13315327,-265918.8744814
130.1,-2440538.24419538,2365763.67251358,-265926.056143485
130.15,-2440579.67729122,2365721.24699621,-265933.225911933
130.2,-2440621.0811566,2365678.85682678,-265940.383741433
130.25,-2440662.45525545,2365636.50150419,-265947.529481152
130.3,-2440703.7997003,2365594.18098309,-265954.662917742
130.35,-2440745.11478118,2365551.89531471,-265961.78420701
130.4,-2440786.40014984,2365509.64397583,-265968.893093117
130.45,-2440827.65597529,2365467.42750056,-265975.989420283
130.5,-2440868.88203176,2365425.24504115,-265983.073148305
130.55,-2440910.07811142,2365383.09695101,-265990.144038808
130.6,-2440951.24480993,2365340.98300491,-265997.202308984
130.65,-2440992.38145949,2365298.90283787,-266004.247647961
130.7,-2441033.48843928,2365256.85672456,-266011.279979943
130.75,-2441074.56520127,2365214.84421388,-266018.299261973
130.8,-2441115.61179242,2365172.86536089,-266025.305276475
130.85,-2441156.62871211,2365130.91992019,-266032.29816131
130.9,-2441197.61513092,2365089.0078068,-266039.277723039
130.95,-2441238.57173527,2365047.128955,-266046.243891754
131,-2441279.49777173,2365005.28325437,-266053.196575576
131.05,-2441320.3934847,2364963.47039029,-266060.135637428
131.1,-2441361.25896001,2364921.69064042,-266067.061128207
131.15,-2441402.09394827,2364879.94341149,-266073.972934123
131.2,-2441442.89877428,2364838.22893727,-266080.870929078
131.25,-2441483.67297136,2364796.54673186,-266087.75515899
131.3,-2441524.41654974,2364754.89696639,-266094.625329912
131.35,-2441565.12993817,2364713.27947717,-266101.48160708
131.4,-2441605.81256866,2364671.69413277,-266108.323797373
131.45,-2441646.46504885,2364630.14078676,-266115.151848716
131.5,-2441687.08697313,2364588.61912005,-266121.965791482
131.55,-2441727.67831107,2364547.12924944,-266128.76533347
131.6,-2441768.23942881,2364505.67118933,-266135.550615034
131.65,-2441808.77006533,2364464.2444491,-266142.32150588
131.7,-2441849.27056618,2364422.84925216,-266149.077927927
131.75,-2441889.74057215,2364381.48519233,-266155.819975473
131.8,-2441930.18038391,2364340.15211567,-266162.547377226
131.85,-2441970.59007924,2364298.85046268,-266169.260195283
131.9,-2442010.96948711,2364257.57949963,-266175.958419735
131.95,-2442051.31911931,2364216.33943453,-266182.641915914
132,-2442091.63861195,2364175.12993506,-266189.310862516
132.05,-2442131.92796195,2364133.95104213,-266195.964961632
132.1,-2442172.18771259,2364092.80273308,-266202.604365907
132.15,-2442212.417356,2364051.68481044,-266209.228963894
132.2,-2442252.61736621,2364010.59741874,-266215.838698206
132.25,-2442292.78769054,2363969.53986342,-266222.433814809
132.3,-2442332.92813641,2363928.51244436,-266229.014045727
132.35,-2442373.0391173,2363887.51526239,-266235.57948808
132.4,-2442413.12012078,2363846.5481064,-266242.130115014
132.45,-2442453.17178997,2363805.61097011,-266248.665896928
132.5,-2442493.19377537,2363764.70335775,-266255.187056236
132.55,-2442533.18619215,2363723.82542773,-266261.693405549
132.6,-2442573.14914453,2363682.97750634,-266268.185009289
132.65,-2442613.08232253,2363642.15911494,-266274.661909516
132.7,-2442652.98615757,2363601.37049221,-266281.124037453
132.75,-2442692.8603759,2363560.61110482,-266287.571703039
132.8,-2442732.70491397,2363519.88115684,-266294.004676746
132.85,-2442772.52029442,2363479.18059287,-266300.423155921
132.9,-2442812.30567591,2363438.50946116,-266306.827095538
132.95,-2442852.0617574,2363397.86778544,-266313.216403356
133,-2442891.78822517,2363357.25508331,-266319.591388197
133.05,-2442931.48492137,2363316.67156165,-266325.951891549
133.1,-2442971.15232709,2363276.11721293,-266332.298107084
133.15,-2443010.78984186,2363235.59192677,-266338.629999733
133.2,-2443050.39795835,2363195.09582427,-266344.947502782
133.25,-2443089.97623592,2363154.62863625,-266351.250798207
133.3,-2443129.52494872,2363114.19013963,-266357.539850734
133.35,-2443169.04413672,2363073.78078958,-266363.81474257
133.4,-2443208.53352951,2363033.40010364,-266370.075541428
133.45,-2443247.99351288,2362993.04839651,-266376.322092151
133.5,-2443287.42372181,2362952.72530792,-266382.554635763
133.55,-2443326.82426213,2362912.43089064,-266388.773044612
133.6,-2443366.19550113,2362872.16515541,-266394.977531883
133.65,-2443405.53706234,2362831.92793631,-266401.168046385
133.7,-2443444.84927229,2362791.7195086,-266407.344449053
133.75,-2443484.13205018,2362751.53927863,-266413.507030049
133.8,-2443523.3851964,2362711.38762748,-266419.655553224
133.85,-2443562.60947284,2362671.26432587,-266425.790262558
133.9,-2443601.80426521,2362631.16924757,-266431.911130341
133.95,-2443640.96973867,2362591.10253173,-266438.018076859
134,-2443680.10584907,2362551.06424228,-266444.111213158
134.05,-2443719.21272126,2362511.05408672,-266450.190323147
134.1,-2443758.2903008,2362471.07215182,-266456.255705908
134.15,-2443797.33891723,2362431.11826141,-266462.307331871
134.2,-2443836.35843631,2362391.19243965,-266468.345143669
134.25,-2443875.34909779,2362351.29460084,-266474.369290417
134.3,-2443914.31076725,2362311.424858,-266480.379520063
134.35,-2443953.2437376,2362271.58286721,-266486.376131385
134.4,-2443992.14789966,2362231.76896958,-266492.359063653
134.45,-2444031.02355193,2362191.98277122,-266498.328294309
134.5,-2444069.87060939,2362152.22442942,-266504.283983248
134.55,-2444108.68919094,2362112.49388171,-266510.225930019
134.6,-2444147.47941297,2362072.79089475,-266516.154354294
134.65,-2444186.24116654,2362033.11577351,-266522.069243724
134.7,-2444224.97484458,2361993.46798112,-266527.970611095
134.75,-2444263.68009423,2361953.84783484,-266533.858588241
134.8,-2444302.35743422,2361914.25511731,-266539.732987127
134.85,-2444341.00642715,2361874.68999393,-266545.594031874
134.9,-2444379.62741958,2361835.15219283,-266551.44177924
134.95,-2444418.22039942,2361795.64177922,-266557.27622364
135,-2444456.78556733,2361756.15851799,-266563.097487618
135.05,-2444495.32267423,2361716.70281748,-266568.9055096
135.1,-2444533.83180021,2361677.27432973,-266574.700435994
135.15,-2444572.31298136,2361637.87312866,-266580.482315072
135.2,-2444610.7664973,2361598.49902401,-266586.251196378
135.25,-2444649.19205925,2361559.15204086,-266592.007163976
135.3,-2444687.58992723,2361519.83230293,-266597.750192478
135.35,-2444725.95980556,2361480.53990927,-266603.480386714
135.4,-2444764.30189392,2361441.27481475,-266609.197851729
135.45,-2444802.61635319,2361402.03669943,-266614.902591365
135.5,-2444840.90301067,2361362.82574217,-266620.594813708
135.55,-2444879.16197396,2361323.64187582,-266626.274309768
135.6,-2444917.3929976,2361284.4851429,-266631.941292123
135.65,-2444955.59642702,2361245.35544463,-266637.595818883
135.7,-2444993.77215479,2361206.25266732,-266643.237877899
135.75,-2445031.92018005,2361167.17682788,-266648.86766745
135.8,-2445070.04052839,2361128.127928,-266654.484991455
135.85,-2445108.13314407,2361089.10588434,-266660.090032826
135.9,-2445146.19800846,2361050.1108255,-266665.68277218
135.95,-2445184.23557739,2361011.14247596,-266671.263246225
136,-2445222.24566456,2360972.20075446,-266676.831631551
136.05,-2445260.22825732,2360933.28570276,-266682.387797765
136.1,-2445298.1837722,2360894.39727252,-266687.931797144
136.15,-2445336.11161644,2360855.53563187,-266693.463576537
136.2,-2445374.01245651,2360816.70037941,-266698.983240406
136.25,-2445411.88601731,2360777.89169397,-266704.490848824
136.3,-2445449.73240659,2360739.10922052,-266709.986295371
136.35,-2445487.55177015,2360700.35338075,-266715.469696254
136.4,-2445525.34403009,2360661.62362063,-266720.941044587
136.45,-2445563.10943752,2360622.92048971,-266726.400272448
136.5,-2445600.84784588,2360584.24328464,-266731.847567435
136.55,-2445638.55937739,2360545.5921533,-266737.282807361
136.6,-2445676.24435064,2360506.96726745,-266742.706079798
136.65,-2445713.90220094,2360468.3685796,-266748.1172513
136.7,-2445751.53368531,2360429.79586754,-266753.516389081
136.75,-2445789.13842559,2360391.24927665,-266758.903558845
136.8,-2445826.71660689,2360352.72848732,-266764.278731631
136.85,-2445864.26873362,2360314.23358034,-266769.642055642
136.9,-2445901.7940781,2360275.76466342,-266774.993419652
136.95,-2445939.29342521,2360237.32172847,-266780.332871614
137,-2445976.76642599,2360198.90443683,-266785.660555976
137.05,-2446014.21328858,2360160.51276006,-266790.976403829
137.1,-2446051.63417701,2360122.14702497,-266796.280561234
137.15,-2446089.02882237,2360083.8070177,-266801.572918572
137.2,-2446126.39774373,2360045.49281068,-266806.853544626
137.25,-2446163.74060365,2360007.20419204,-266812.12266521
137.3,-2446201.05761345,2359968.94111193,-266817.380181024
137.35,-2446238.34894732,2359930.70380108,-266822.626305313
137.4,-2446275.61426049,2359892.49212953,-266827.860903803
137.45,-2446312.8540674,2359854.30625097,-266833.084104127
137.5,-2446350.06817038,2359816.14573255,-266838.296142515
137.55,-2446387.25656336,2359778.01078909,-266843.496941801
137.6,-2446424.41953163,2359739.90153685,-266848.686746107
137.65,-2446461.55661672,2359701.817973,-266853.865416893
137.7,-2446498.66857122,2359663.75996428,-266859.033197967
137.75,-2446535.75467794,2359625.72762389,-266864.190205589
137.8,-2446572.81546643,2359587.72065969,-266869.336453302
137.85,-2446609.85084676,2359549.73953377,-266874.472197052
137.9,-2446646.86060869,2359511.78383918,-266879.597366157
137.95,-2446683.84521942,2359473.85395188,-266884.7120881
138,-2446720.80440788,2359435.94941815,-266889.816594587
138.05,-2446757.73815193,2359398.07053624,-266894.910820854
138.1,-2446794.64685728,2359360.21735195,-266899.995138807
138.15,-2446831.53019548,2359322.38953483,-266905.069511118
138.2,-2446868.3884879,2359284.58757842,-266910.134016126
138.25,-2446905.22151989,2359246.81093569,-266915.188867488
138.3,-2446942.02916484,2359209.0600636,-266920.233969375
138.35,-2446978.81204385,2359171.33479115,-266925.269730531
138.4,-2447015.56963321,2359133.63496092,-266930.296113998
138.45,-2447052.3025444,2359095.9607833,-266935.313263049
138.5,-2447089.01025998,2359058.31212059,-266940.321303498
138.55,-2447125.69310733,2359020.68885793,-266945.320198549
138.6,-2447162.35072046,2358983.09098771,-266950.31008592
138.65,-2447198.98346762,2358945.51826055,-266955.291164752
138.7,-2447235.59119032,2358907.97085389,-266960.263359262
138.75,-2447272.17421243,2358870.4485241,-266965.226912784
138.8,-2447308.73219636,2358832.95179922,-266970.181819092
138.85,-2447345.26542628,2358795.48017498,-266975.128078434
138.9,-2447381.77401962,2358758.0335948,-266980.066015331
138.95,-2447418.25796979,2358720.612414,-266984.995474864
139,-2447454.71739588,2358683.2161996,-266989.916654892
139.05,-2447491.1524241,2358645.84535163,-266994.829594884
139.1,-2447527.5628406,2358608.4996858,-266999.734181036
139.15,-2447563.94901814,2358571.1789166,-267004.63073703
139.2,-2447600.3108439,2358533.88349448,-267009.519161464
139.25,-2447636.64866177,2358496.61280784,-267014.39955542
139.3,-2447672.96230509,2358459.36750352,-267019.271988677
139.35,-2447709.25178528,2358422.14714258,-267024.136291202
139.4,-2447745.51733869,2358384.95165783,-267028.992829845
139.45,-2447781.75888517,2358347.78136617,-267033.841463762
139.5,-2447817.97677346,2358310.63569615,-267038.682263478
139.55,-2447854.17097945,2358273.51512231,-267043.515381118
139.6,-2447890.34121693,2358236.41941983,-267048.340577824
139.65,-2447926.48778888,2358199.34856815,-267053.158142495
139.7,-2447962.61072357,2358162.30264132,-267057.967990566
139.75,-2447998.71024815,2358125.28117365,-267062.770212921
139.8,-2448034.78619871,2358088.28478164,-267067.564918317
139.85,-2448070.83866751,2358051.31291644,-267072.351899981
139.9,-2448106.86762644,2358014.36581246,-267077.1314096
139.95,-2448142.87323415,2357977.44345222,-267081.903457439
140,-2448178.85548854,2357940.54551175,-267086.668017644
140.05,-2448214.81455756,2357903.67225179,-267091.425309464
140.1,-2448250.74998442,2357866.8236349,-267096.174971662
140.15,-2448286.66229635,2357829.99936719,-267100.917443819
140.2,-2448322.55114011,2357793.1999553,-267105.652554106
140.25,-2448358.41691709,2357756.42455865,-267110.380411588
140.3,-2448394.25935586,2357719.6739065,-267115.101165042
140.35,-2448430.07858876,2357682.94741897,-267119.814587659
140.4,-2448465.87446341,2357646.24530767,-267124.520953087
140.45,-2448501.64701609,2357609.56783856,-267129.220191673
140.5,-2448537.3965431,2357572.91419065,-267133.912348273
140.55,-2448573.12280129,2357536.28506325,-267138.597648974
140.6,-2448608.82580493,2357499.67996299,-267143.275814087
140.65,-2448644.50544718,2357463.09915235,-267147.947128878
140.7,-2448680.16182919,2357426.54262238,-267152.611526717
140.75,-2448715.79512658,2357390.0098811,-267157.26903417
140.8,-2448751.40518119,2357353.50142352,-267161.919874277
140.85,-2448786.99191603,2357317.01685243,-267166.563766552
140.9,-2448822.55548296,2357280.55613416,-267171.201040647
140.95,-2448858.09564817,2357244.1197148,-267175.831530251
141,-2448893.61278606,2357207.70687861,-267180.4553028
141.05,-2448929.10673779,2357171.31803381,-267185.072549816
141.1,-2448964.57750033,2357134.95337408,-267189.683106743
141.15,-2449000.02516109,2357098.61290167,-267194.287125193
141.2,-2449035.4497575,2357062.29646015,-267198.88455111
141.25,-2449070.85121374,2357026.0040633,-267203.47537498
141.3,-2449106.22961642,2356989.73568179,-267208.059687165
141.35,-2449141.58514309,2356953.49102942,-267212.637497159
141.4,-2449176.91760138,2356917.27033757,-267217.208767749
141.45,-2449212.22715433,2356881.0735113,-267221.773499965
141.5,-2449247.51370456,2356844.90061384,-267226.331697187
141.55,-2449282.77748584,2356808.75139951,-267230.883390363
141.6,-2449318.01843991,2356772.62583045,-267235.428641331
141.65,-2449353.23677544,2356736.52377413,-267239.967418654
141.7,-2449388.43227568,2356700.4455312,-267244.499669798
141.75,-2449423.60512548,2356664.3909041,-267249.025460487
141.8,-2449458.75528853,2356628.3598678,-267253.544689728
141.85,-2449493.88318182,2356592.3521793,-267258.057511568
141.9,-2449528.9886417,2356556.36778206,-267262.563897615
141.95,-2449564.0717372,2356520.40693984,-267267.063808448
142,-2449599.13260262,2356484.46923592,-267271.557177949
142.05,-2449634.17116278,2356448.55506137,-267276.044120996
142.1,-2449669.18772725,2356412.66394175,-267280.524619989
142.15,-2449704.1819449,2356376.79609259,-267284.99857321
142.2,-2449739.15421125,2356340.95132485,-267289.466136636
142.25,-2449774.10430483,2356305.12975118,-267293.927151596
142.3,-2449809.03244463,2356269.33117613,-267298.381627478
142.35,-2449843.9385448,2356233.55569426,-267302.829686138
142.4,-2449878.82282499,2356197.80294497,-267307.271183931
142.45,-2449913.68510428,2356162.07331565,-267311.706246946
142.5,-2449948.5254895,2356126.36643475,-267316.134810871
142.55,-2449983.3439316,2356090.68263331,-267320.55680737
142.6,-2450018.14059772,2356055.02167709,-267324.972306931
142.65,-2450052.9153187,2356019.38342731,-267329.381302413
142.7,-2450087.66821099,2355983.76785482,-267333.783792682
142.75,-2450122.39904297,2355948.17519981,-267338.179778656
142.8,-2450157.10790548,2355912.60543907,-267342.569163391
142.85,-2450191.79494461,2355877.05817641,-267346.952109017
142.9,-2450226.45988468,2355841.53367525,-267351.328545437
142.95,-2450261.10306958,2355806.03164558,-267355.698560219
143,-2450295.72413704,2355770.55242147,-267360.06213249
143.05,-2450330.32335106,2355735.09573301,-267364.419196518
143.1,-2450364.90043988,2355699.66162513,-267368.769929219
143.15,-2450399.4555539,2355664.25002215,-267373.114295405
143.2,-2450433.98875074,2355628.86080878,-267377.452358387
143.25,-2450468.49995336,2355593.49397681,-267381.784176955
143.3,-2450502.98899621,2355558.14970727,-267386.109631097
143.35,-2450537.45605201,2355522.82772336,-267390.428909638
143.4,-2450571.9011438,2355487.52805082,-267394.742059862
143.45,-2450606.32425398,2355452.25055838,-267399.049076952
143.5,-2450640.72518704,2355416.99544891,-267403.35004507
143.55,-2450675.10409226,2355381.76260592,-267407.644883757
143.6,-2450709.460967,2355346.55188259,-267411.93378213
143.65,-2450743.79568442,2355311.3634578,-267416.216727311
143.7,-2450778.10861923,2355276.19687407,-267420.493795682
143.75,-2450812.39934679,2355241.05250214,-267424.765066101
143.8,-2450846.66817039,2355205.93018669,-267429.030466878
143.85,-2450880.91491748,2355170.82996926,-267433.290127554
143.9,-2450915.1398074,2355135.75168371,-267437.544066566
143.95,-2450949.34289322,2355100.69522527,-267441.792384991
144,-2450983.52409658,2355065.66067762,-267446.035043434
144.05,-2451017.68346178,2355030.64808846,-267450.272096823
144.1,-2451051.82107666,2354995.65732731,-267454.503597622
144.15,-2451085.93685995,2354960.68847287,-267458.729602387
144.2,-2451120.03117802,2354925.74118192,-267462.950168454
144.25,-2451154.10381318,2354890.81568852,-267467.165278791
144.3,-2451188.15482937,2354855.91199865,-267471.374956038
144.35,-2451222.18446342,2354821.02994007,-267475.579218326
144.4,-2451256.19253953,2354786.16967909,-267479.778117769
144.45,-2451290.17952093,2354751.33073641,-267483.971725909
144.5,-2451324.14507187,2354716.51353324,-267488.16001902
144.55,-2451358.08949075,2354681.71782954,-267492.3429818
144.6,-2451392.01259079,2354646.94354957,-267496.520666422
144.65,-2451425.91451432,2354612.19091338,-267500.693177106
144.7,-2451459.79541842,2354577.45947507,-267504.860377108
144.75,-2451493.65536572,2354542.7493927,-267509.022546898
144.8,-2451527.49424825,2354508.06070473,-267513.179374496
144.85,-2451561.31236183,2354473.39339697,-267517.331018545
